run_id,config_id,variant,scale,seed,scenario,method_label,service_design,choice_model,reoptimization,routing_solver,evidence_family,diagnostic_role,legacy_class,status,detailed_reason,runtime_s,error_message,result_schema_version,timestamp_utc,artifact_dir,git_commit_or_code_hash,n_requests,n_offered,n_served,acceptance_rate,vehicle_km,total_vehicle_km,served_share,behavioral_acceptance_rate,choice_rejection_rate,feasibility_rejection_rate,vkm_per_served_trip,vkm_per_original_request,avg_wait,p95_wait,avg_walk,avg_ivt,detour_ratio,fairness_index,cpu_time
synthetic_n500_v30_s2:BidirectionalMP_Choice_RH_ALNS:s2,synthetic_n500_v30_s2:scale_500:seed_2,FullModel,500,2,synthetic_n500_v30_s2,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,40.14027999993414,,phase04.v1,2026-06-16T06:32:36.538472+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,378,85,0.17,681.7070123541677,681.7070123541677,0.17,0.41400000000000003,0.586,0.244,8.020082498284326,1.3634140247083353,403.1073301849453,1082.8268595884138,26.66321456489276,881.878633515672,1.0,0.41609023528418776,40.14027999993414
synthetic_n500_v30_s2:DoorToDoor_Choice_CommonRouting:s2,synthetic_n500_v30_s2:scale_500:seed_2,DoorToDoor,500,2,synthetic_n500_v30_s2,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,13.420826599933207,,phase04.v1,2026-06-16T06:32:49.990584+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,318,88,0.176,1211.6598212127556,1211.6598212127556,0.176,0.54,0.46,0.364,13.768861604690404,2.4233196424255112,6449.5003142689875,23717.494581390612,0.0,6529.603086789074,6.943387314601776,0.29104340690871555,13.420826599933207
synthetic_n500_v30_s2:SingleSidedDropoff_Choice_CommonRouting:s2,synthetic_n500_v30_s2:scale_500:seed_2,SingleSidedDropoff,500,2,synthetic_n500_v30_s2,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,20.09458940010518,,phase04.v1,2026-06-16T06:33:10.114606+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,397,104,0.208,1202.5097005636171,1202.5097005636171,0.208,0.41400000000000003,0.586,0.206,11.562593274650165,2.4050194011272343,5728.057377608084,22636.53023003447,866.5595988309531,4525.7455277169765,4.14263493376243,0.34058471782923316,20.09458940010518
synthetic_n500_v30_s2:SingleSidedPickup_Choice_CommonRouting:s2,synthetic_n500_v30_s2:scale_500:seed_2,SingleSidedPickup,500,2,synthetic_n500_v30_s2,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,18.080795200075954,,phase04.v1,2026-06-16T06:33:28.222435+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,297,79,0.158,953.9298342075979,953.9298342075979,0.158,0.5640000000000001,0.436,0.406,12.07506119250124,1.9078596684151958,7390.140441676217,24300.74686914712,904.8690528675263,5093.38789118299,4.57129331741051,0.327471960555034,18.080795200075954
synthetic_n500_v30_s3:BidirectionalMP_Choice_RH_ALNS:s3,synthetic_n500_v30_s3:scale_500:seed_3,FullModel,500,3,synthetic_n500_v30_s3,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,53.83738519996405,,phase04.v1,2026-06-16T06:34:22.091882+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,405,99,0.198,974.0147659871615,974.0147659871615,0.198,0.388,0.612,0.19,9.838532989769307,1.9480295319743228,375.76671907807867,950.2572696096267,48.21224067099308,926.7707284753164,1.0,0.3953535551699279,53.83738519996405
synthetic_n500_v30_s3:DoorToDoor_Choice_CommonRouting:s3,synthetic_n500_v30_s3:scale_500:seed_3,DoorToDoor,500,3,synthetic_n500_v30_s3,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,14.49726579990238,,phase04.v1,2026-06-16T06:34:36.623843+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,350,100,0.2,1193.5204358095966,1193.5204358095966,0.2,0.5,0.5,0.3,11.935204358095966,2.387040871619193,6296.662381543441,23397.695778813093,0.0,6822.247775767769,7.067430407556576,0.33666290653171593,14.49726579990238
synthetic_n500_v30_s3:SingleSidedDropoff_Choice_CommonRouting:s3,synthetic_n500_v30_s3:scale_500:seed_3,SingleSidedDropoff,500,3,synthetic_n500_v30_s3,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,25.84746309975162,,phase04.v1,2026-06-16T06:35:02.499599+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,345,96,0.192,1202.279780097271,1202.279780097271,0.192,0.502,0.498,0.31,12.523747709346573,2.4045595601945418,6089.273807776648,23709.943791400154,900.4850654117976,7739.82778731825,8.205407842990695,0.33803529502229046,25.84746309975162
synthetic_n500_v30_s3:SingleSidedPickup_Choice_CommonRouting:s3,synthetic_n500_v30_s3:scale_500:seed_3,SingleSidedPickup,500,3,synthetic_n500_v30_s3,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,28.802962000016123,,phase04.v1,2026-06-16T06:35:31.335160+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,365,103,0.206,1194.3940411147023,1194.3940411147023,0.206,0.476,0.524,0.27,11.596058651599051,2.3887880822294045,4763.712982178023,20926.431957153476,890.7536893774795,7637.647454244374,8.318956503207867,0.3455126834748141,28.802962000016123
synthetic_n500_v30_s4:BidirectionalMP_Choice_RH_ALNS:s4,synthetic_n500_v30_s4:scale_500:seed_4,FullModel,500,4,synthetic_n500_v30_s4,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,39.82151630008593,,phase04.v1,2026-06-16T06:36:11.187527+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,410,87,0.174,781.1123963377909,781.1123963377909,0.174,0.354,0.646,0.18,8.978303406181505,1.5622247926755817,384.25251479887976,948.688743501488,49.16228831797194,940.8836310464255,1.0,0.46727843486494347,39.82151630008593
synthetic_n500_v30_s4:DoorToDoor_Choice_CommonRouting:s4,synthetic_n500_v30_s4:scale_500:seed_4,DoorToDoor,500,4,synthetic_n500_v30_s4,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,11.881453900132328,,phase04.v1,2026-06-16T06:36:23.119651+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,371,94,0.188,1189.6553011842468,1189.6553011842468,0.188,0.44599999999999995,0.554,0.258,12.655907459406881,2.3793106023684936,4890.943882681949,21306.469355910693,0.0,8756.265422083432,8.189824177661855,0.3258418955347231,11.881453900132328
synthetic_n500_v30_s4:SingleSidedDropoff_Choice_CommonRouting:s4,synthetic_n500_v30_s4:scale_500:seed_4,SingleSidedDropoff,500,4,synthetic_n500_v30_s4,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,19.88826059969142,,phase04.v1,2026-06-16T06:36:43.044528+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,424,97,0.194,1166.3308657872092,1166.3308657872092,0.194,0.346,0.654,0.152,12.024029544198033,2.3326617315744183,5306.845485502359,23970.49207729044,808.0397752595732,7205.12360094926,6.038543055762276,0.28140643221516237,19.88826059969142
synthetic_n500_v30_s4:SingleSidedPickup_Choice_CommonRouting:s4,synthetic_n500_v30_s4:scale_500:seed_4,SingleSidedPickup,500,4,synthetic_n500_v30_s4,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,22.029315199702978,,phase04.v1,2026-06-16T06:37:05.102377+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,390,103,0.206,1194.5549727291038,1194.5549727291038,0.206,0.42600000000000005,0.574,0.22,11.597621094457319,2.3891099454582077,5554.231807207209,22938.078338258423,903.8323482566994,6406.056339014295,5.9282554560587695,0.32588744431642636,22.029315199702978
synthetic_n500_v30_s5:BidirectionalMP_Choice_RH_ALNS:s5,synthetic_n500_v30_s5:scale_500:seed_5,FullModel,500,5,synthetic_n500_v30_s5,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,38.72213870007545,,phase04.v1,2026-06-16T06:37:43.854872+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,411,88,0.176,870.6615830668451,870.6615830668451,0.176,0.354,0.646,0.178,9.893881625759603,1.74132316613369,357.35603385599086,782.958991236933,29.163069760131506,1012.6357594635313,1.0,0.42752811885456454,38.72213870007545
synthetic_n500_v30_s5:DoorToDoor_Choice_CommonRouting:s5,synthetic_n500_v30_s5:scale_500:seed_5,DoorToDoor,500,5,synthetic_n500_v30_s5,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,10.184352800250053,,phase04.v1,2026-06-16T06:37:54.066270+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,459,114,0.228,1466.3200552302794,1466.3200552302794,0.228,0.31000000000000005,0.69,0.082,12.862456624827013,2.932640110460559,4715.618529111732,21860.955630766173,0.0,7761.009831880384,7.299528954235481,0.3190751893232031,10.184352800250053
synthetic_n500_v30_s5:SingleSidedDropoff_Choice_CommonRouting:s5,synthetic_n500_v30_s5:scale_500:seed_5,SingleSidedDropoff,500,5,synthetic_n500_v30_s5,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,19.606807900127023,,phase04.v1,2026-06-16T06:38:13.698405+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,451,119,0.238,1411.5701456337722,1411.5701456337722,0.238,0.33599999999999997,0.664,0.098,11.861933996922456,2.8231402912675443,3611.480012311282,16692.316325607204,836.3074136122092,7847.809350212851,7.301239971766483,0.3626714688265007,19.606807900127023
synthetic_n500_v30_s5:SingleSidedPickup_Choice_CommonRouting:s5,synthetic_n500_v30_s5:scale_500:seed_5,SingleSidedPickup,500,5,synthetic_n500_v30_s5,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,16.279301300179213,,phase04.v1,2026-06-16T06:38:30.002375+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,460,114,0.228,1351.7084230159526,1351.7084230159526,0.228,0.30800000000000005,0.692,0.08,11.857091429964496,2.7034168460319052,3486.5995345812785,17348.501601003158,916.44941543003,7431.640693965132,6.906331831475302,0.35784933565606014,16.279301300179213
synthetic_n500_v30_s6:BidirectionalMP_Choice_RH_ALNS:s6,synthetic_n500_v30_s6:scale_500:seed_6,FullModel,500,6,synthetic_n500_v30_s6,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,35.0443445998244,,phase04.v1,2026-06-16T06:39:05.072279+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,421,93,0.186,815.1664636019502,815.1664636019502,0.186,0.344,0.656,0.158,8.76523079141882,1.6303329272039004,409.27656520759604,1105.288505624252,84.2351396407653,875.5253827220447,1.0,0.45780058060596396,35.0443445998244
synthetic_n500_v30_s6:DoorToDoor_Choice_CommonRouting:s6,synthetic_n500_v30_s6:scale_500:seed_6,DoorToDoor,500,6,synthetic_n500_v30_s6,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,12.179910500068218,,phase04.v1,2026-06-16T06:39:17.276533+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,442,116,0.232,1412.554154468895,1412.554154468895,0.232,0.348,0.652,0.116,12.177190986800818,2.8251083089377897,4242.062955087376,20649.53639920293,0.0,7497.8386395774005,7.468485159464046,0.34688817387679216,12.179910500068218
synthetic_n500_v30_s6:SingleSidedDropoff_Choice_CommonRouting:s6,synthetic_n500_v30_s6:scale_500:seed_6,SingleSidedDropoff,500,6,synthetic_n500_v30_s6,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,18.330801900010556,,phase04.v1,2026-06-16T06:39:35.637621+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,333,79,0.158,955.3348415965169,955.3348415965169,0.158,0.492,0.508,0.334,12.092846096158441,1.9106696831930337,6333.524579077431,22945.907959529704,975.434316363,6945.17296949984,9.604107526123409,0.34206323387482085,18.330801900010556
synthetic_n500_v30_s6:SingleSidedPickup_Choice_CommonRouting:s6,synthetic_n500_v30_s6:scale_500:seed_6,SingleSidedPickup,500,6,synthetic_n500_v30_s6,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,16.445069700013846,,phase04.v1,2026-06-16T06:39:52.110973+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,453,117,0.234,1365.0125493473606,1365.0125493473606,0.234,0.32799999999999996,0.672,0.094,11.666773926045817,2.730025098694721,3000.3092939985695,19455.651539310562,949.0783929764613,6628.28535671572,6.115375689795879,0.3489352490481312,16.445069700013846
synthetic_n500_v30_s7:BidirectionalMP_Choice_RH_ALNS:s7,synthetic_n500_v30_s7:scale_500:seed_7,FullModel,500,7,synthetic_n500_v30_s7,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,49.77778590004891,,phase04.v1,2026-06-16T06:40:41.916630+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,394,84,0.168,717.2204355254917,717.2204355254917,0.168,0.38,0.62,0.212,8.538338518160614,1.4344408710509833,303.19734258282705,741.0296361892589,16.40402466882237,888.678398079178,1.0,0.41197940301970815,49.77778590004891
synthetic_n500_v30_s7:DoorToDoor_Choice_CommonRouting:s7,synthetic_n500_v30_s7:scale_500:seed_7,DoorToDoor,500,7,synthetic_n500_v30_s7,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,9.993330900091678,,phase04.v1,2026-06-16T06:40:51.937005+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,492,125,0.25,1580.7425768867583,1580.7425768867583,0.25,0.266,0.734,0.016,12.645940615094066,3.1614851537735165,4035.14668056044,19539.971245451718,0.0,6795.073800285167,7.01340600826303,0.3350223158691137,9.993330900091678
synthetic_n500_v30_s7:SingleSidedDropoff_Choice_CommonRouting:s7,synthetic_n500_v30_s7:scale_500:seed_7,SingleSidedDropoff,500,7,synthetic_n500_v30_s7,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,15.848851300310344,,phase04.v1,2026-06-16T06:41:07.816107+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,469,114,0.228,1325.3644995904567,1325.3644995904567,0.228,0.29000000000000004,0.71,0.062,11.626004382372427,2.6507289991809135,2709.470747963858,16638.85765087201,927.4096936931094,6224.8318898576645,6.371852731583905,0.36814755332217897,15.848851300310344
synthetic_n500_v30_s7:SingleSidedPickup_Choice_CommonRouting:s7,synthetic_n500_v30_s7:scale_500:seed_7,SingleSidedPickup,500,7,synthetic_n500_v30_s7,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,18.960151699837297,,phase04.v1,2026-06-16T06:41:26.803805+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,363,93,0.186,1184.929965197652,1184.929965197652,0.186,0.45999999999999996,0.54,0.274,12.741182421480131,2.3698599303953043,4631.6638530487635,19943.31337859695,933.8207922982875,7760.4966422844855,9.514938277301107,0.33295972228989723,18.960151699837297
synthetic_n500_v30_s8:BidirectionalMP_Choice_RH_ALNS:s8,synthetic_n500_v30_s8:scale_500:seed_8,FullModel,500,8,synthetic_n500_v30_s8,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,35.71700710011646,,phase04.v1,2026-06-16T06:42:02.544987+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,379,81,0.162,771.7505881434139,771.7505881434139,0.162,0.404,0.596,0.242,9.527785038807579,1.5435011762868278,393.44694658774256,817.700301388681,61.62032625016719,1000.6231243308042,1.0,0.35001615571002165,35.71700710011646
synthetic_n500_v30_s8:DoorToDoor_Choice_CommonRouting:s8,synthetic_n500_v30_s8:scale_500:seed_8,DoorToDoor,500,8,synthetic_n500_v30_s8,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,10.314494699705392,,phase04.v1,2026-06-16T06:42:12.885248+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,487,127,0.254,1480.7142495574926,1480.7142495574926,0.254,0.28,0.72,0.026,11.659167319350336,2.961428499114985,3709.066763782322,19667.29886048982,0.0,7051.49283747265,6.749152761258043,0.32654317388484166,10.314494699705392
synthetic_n500_v30_s8:SingleSidedDropoff_Choice_CommonRouting:s8,synthetic_n500_v30_s8:scale_500:seed_8,SingleSidedDropoff,500,8,synthetic_n500_v30_s8,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,16.9685669997707,,phase04.v1,2026-06-16T06:42:29.880724+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,448,115,0.23,1378.3546444979188,1378.3546444979188,0.23,0.33399999999999996,0.666,0.104,11.985692560851469,2.756709288995838,3225.100096054011,20106.946378089924,884.5430335982539,8072.772234708662,7.30174949604515,0.31452437984822024,16.9685669997707
synthetic_n500_v30_s8:SingleSidedPickup_Choice_CommonRouting:s8,synthetic_n500_v30_s8:scale_500:seed_8,SingleSidedPickup,500,8,synthetic_n500_v30_s8,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,18.276869600173086,,phase04.v1,2026-06-16T06:42:48.184030+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,439,106,0.212,1218.075402867005,1218.075402867005,0.212,0.33399999999999996,0.666,0.122,11.491277385537783,2.43615080573401,4221.155330688326,23377.919293520463,910.0671002344968,6629.200166193225,6.618615906188416,0.3324094144614429,18.276869600173086
synthetic_n500_v30_s9:BidirectionalMP_Choice_RH_ALNS:s9,synthetic_n500_v30_s9:scale_500:seed_9,FullModel,500,9,synthetic_n500_v30_s9,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,26.122737100347877,,phase04.v1,2026-06-16T06:43:14.331435+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,433,89,0.178,875.8172039315039,875.8172039315039,0.178,0.31200000000000006,0.688,0.134,9.840642740803414,1.7516344078630077,358.2884097820159,915.6983675211153,71.07500286766857,980.0351937318259,1.0,0.48278676175325375,26.122737100347877
synthetic_n500_v30_s9:DoorToDoor_Choice_CommonRouting:s9,synthetic_n500_v30_s9:scale_500:seed_9,DoorToDoor,500,9,synthetic_n500_v30_s9,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,9.207180599682033,,phase04.v1,2026-06-16T06:43:23.568055+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,417,108,0.216,1301.9045419458157,1301.9045419458157,0.216,0.382,0.618,0.166,12.054671684683479,2.6038090838916315,3818.0513606245454,19092.103135383866,0.0,7486.835825064919,6.198167330177789,0.36328240394991584,9.207180599682033
synthetic_n500_v30_s9:SingleSidedDropoff_Choice_CommonRouting:s9,synthetic_n500_v30_s9:scale_500:seed_9,SingleSidedDropoff,500,9,synthetic_n500_v30_s9,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,13.431458799634129,,phase04.v1,2026-06-16T06:43:37.024495+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,460,113,0.226,1287.414575102785,1287.414575102785,0.226,0.30600000000000005,0.694,0.08,11.393049337192787,2.57482915020557,2661.5019116397602,19130.24724893644,899.1118752598028,6809.445387100147,5.986053594445975,0.351052092044811,13.431458799634129
synthetic_n500_v30_s9:SingleSidedPickup_Choice_CommonRouting:s9,synthetic_n500_v30_s9:scale_500:seed_9,SingleSidedPickup,500,9,synthetic_n500_v30_s9,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,13.032698200084269,,phase04.v1,2026-06-16T06:43:50.084204+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,473,117,0.234,1335.2415580648712,1335.2415580648712,0.234,0.28800000000000003,0.712,0.054,11.412321009101463,2.6704831161297427,2033.3701511962827,10991.274656763024,882.5187197952441,7583.803947351224,6.637528687693934,0.3253926640029696,13.032698200084269
synthetic_n500_v30_s10:BidirectionalMP_Choice_RH_ALNS:s10,synthetic_n500_v30_s10:scale_500:seed_10,FullModel,500,10,synthetic_n500_v30_s10,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,47.02687759976834,,phase04.v1,2026-06-16T06:44:37.140135+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,380,90,0.18,795.8372875124107,795.8372875124107,0.18,0.42000000000000004,0.58,0.24,8.842636527915674,1.5916745750248216,322.08657588114954,714.6806088747036,36.23260888507418,961.6896450512611,1.0,0.38968598383664066,47.02687759976834
synthetic_n500_v30_s10:DoorToDoor_Choice_CommonRouting:s10,synthetic_n500_v30_s10:scale_500:seed_10,DoorToDoor,500,10,synthetic_n500_v30_s10,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,13.074887599796057,,phase04.v1,2026-06-16T06:44:50.239210+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,350,95,0.19,1180.8113106501548,1180.8113106501548,0.19,0.49,0.51,0.3,12.42959274368584,2.3616226213003095,6777.904780266989,24969.21101162115,0.0,6957.868442647922,6.928442295258295,0.35270810144857223,13.074887599796057
synthetic_n500_v30_s10:SingleSidedDropoff_Choice_CommonRouting:s10,synthetic_n500_v30_s10:scale_500:seed_10,SingleSidedDropoff,500,10,synthetic_n500_v30_s10,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,22.18617230001837,,phase04.v1,2026-06-16T06:45:12.449804+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,362,100,0.2,1197.9547592596252,1197.9547592596252,0.2,0.476,0.524,0.276,11.979547592596253,2.3959095185192503,5651.134144844673,22410.88604403467,860.971264864662,7363.795586689632,8.368013461224649,0.3379472962133818,22.18617230001837
synthetic_n500_v30_s10:SingleSidedPickup_Choice_CommonRouting:s10,synthetic_n500_v30_s10:scale_500:seed_10,SingleSidedPickup,500,10,synthetic_n500_v30_s10,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,24.807062699925154,,phase04.v1,2026-06-16T06:45:37.281780+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,500,371,103,0.206,1191.3709857218673,1191.3709857218673,0.206,0.46399999999999997,0.536,0.258,11.56670859924143,2.3827419714437346,4642.371922024482,21524.332288398502,918.4393951312344,7668.372979596993,8.597995990926803,0.3706728484093309,24.807062699925154
